9;Havre-Caumartin;20:12;9
5;Bobigny Pablo Picasso;17:41;1
14;Bibliothèque François Mitterrand;18:45;5
3;Gambetta;19:49;2
9;Mairie de Montreuil;10:09;2
8;Lourmel;20:26;1
14;Châtelet;21:29;8
4;Bagneux - Lucie Aubrac;15:26;2
5;Gare d'Austerlitz;21:26;6
3;Gallieni;16:51;1
6;Nation;15:25;1
9;Nation;12:46;8
1;Gare de Lyon;20:22;6
12;Mairie d'Issy;6:05;3
4;Bagneux - Lucie Aubrac;16:30;2
3;Porte de Champerret;22:10;4
14;Bibliothèque François Mitterrand;11:57;5
6;Corvisart;21:50;4
3;Gambetta;9:02;2
8;Lourmel;14:35;1
12;Porte de Versailles;20:10;4
6;Daumesnil;10:11;2
8;La Motte-Picquet - Grenelle;6:25;4
11;Porte des Lilas;14:31;5
5;Bobigny Pablo Picasso;14:16;1
9;Mairie de Montreuil;16:00;2
5;Campo-Formio;8:47;5
5;Église de Pantin;8:04;2
3;Gallieni;15:54;1
8;Balard;6:36;2
13;Carrefour Pleyel;22:43;5
12;Mairie d'Aubervilliers;20:31;2
7;Villejuif - Louis Aragon;21:46;6
11;Porte des Lilas;12:06;5
2;Porte Dauphine;9:32;2
4;Montparnasse Bienvenue;15:25;3
8;Lourmel;7:26;1
5;Église de Pantin;14:17;2
6;Daumesnil;7:21;2
12;Mairie d'Aubervilliers;7:47;2
12;Porte de Versailles;10:04;4
12;Mairie d'Aubervilliers;8:54;2
12;Porte de Versailles;15:08;4
7;Mairie d'Ivry;18:43;1
8;La Motte-Picquet - Grenelle;16:58;4
6;Daumesnil;21:35;2
8;Balard;18:29;2
8;La Motte-Picquet - Grenelle;8:12;4
12;Porte de Versailles;17:41;4
14;Bibliothèque François Mitterrand;17:07;5
4;Montparnasse Bienvenue;14:53;3
12;Mairie d'Issy;12:33;3
8;Lourmel;13:20;1
4;Montparnasse Bienvenue;8:15;3
3;Gambetta;7:29;2
8;Daumesnil;18:11;5
4;Bagneux - Lucie Aubrac;8:19;2
8;Pointe du Lac;12:11;3
12;Mairie d'Aubervilliers;16:44;2
10;Porte d'Auteuil;11:01;2
5;Bobigny Pablo Picasso;20:12;1
8;Balard;13:46;2
10;Boulogne Pont de Saint-Cloud;21:10;3
8;La Motte-Picquet - Grenelle;20:30;4
10;Boulogne Pont de Saint-Cloud;19:13;3
3;Gambetta;18:12;2
9;Nation;20:06;8
5;Bobigny-Pantin - Raymond Queneau;18:53;3
9;Mairie de Montreuil;11:37;2
12;Porte de Versailles;9:58;4
9;Mairie de Montreuil;12:06;2
12;Porte de Versailles;9:36;4
5;Campo-Formio;8:34;5
13;Carrefour Pleyel;20:43;5
12;Mairie d'Aubervilliers;18:37;2
11;Mairie des Lilas;21:57;1
9;Nation;22:17;8
14;Châtelet;9:15;8
12;Porte de Versailles;6:59;4
12;Mairie d'Issy;19:28;3
2;Avron;12:49;5
12;Porte de Versailles;20:14;4
12;Mairie d'Aubervilliers;9:18;2
7;Mairie d'Ivry;13:57;1
11;Mairie des Lilas;21:39;1
11;Mairie des Lilas;14:16;1
12;Porte de Versailles;18:19;4
8;Pointe du Lac;18:31;3
2;Place de Clichy;16:24;3
5;Église de Pantin;19:54;2
3;Gallieni;13:36;1
14;Châtelet;6:18;8
2;Porte Dauphine;17:18;2
10;Porte d'Auteuil;18:21;2
14;Bibliothèque François Mitterrand;19:06;5
11;Porte des Lilas;8:20;5
3;Porte de Champerret;10:26;4
6;Corvisart;7:12;4
11;Porte des Lilas;20:39;5
3;Gambetta;14:44;2
12;Porte de Versailles;13:48;4
9;Porte de Montreuil;21:46;3
5;Église de Pantin;20:33;2
12;Mairie d'Issy;17:49;3
4;Montparnasse Bienvenue;19:57;3
12;Porte de Versailles;16:06;4
2;Avron;12:42;5
5;Bobigny Pablo Picasso;6:03;1
8;Lourmel;8:48;1
8;Daumesnil;7:19;5
7;La Courneuve - 8 Mai 1945;19:34;4
8;La Motte-Picquet - Grenelle;12:58;4
12;Porte de Versailles;16:34;4
10;Boulogne Pont de Saint-Cloud;21:12;3
5;Église de Pantin;9:43;2
7;Porte de la Villette;16:52;10
5;Église de Pantin;11:09;2
8;Lourmel;12:13;1
6;Corvisart;9:30;4
2;Place de Clichy;10:30;3
4;Porte d'Orléans;11:58;5
7;Mairie d'Ivry;18:29;1
5;Bobigny-Pantin - Raymond Queneau;11:18;3
8;Balard;18:06;2
12;Mairie d'Aubervilliers;13:36;2
12;Mairie d'Issy;15:44;3
7;Porte de la Villette;17:11;10
3;Gambetta;6:35;2
5;Bobigny Pablo Picasso;12:34;1
2;Place de Clichy;10:59;3
9;Havre-Caumartin;18:22;9
2;Victor Hugo;21:32;4
8;La Motte-Picquet - Grenelle;13:27;4
14;Olympiades;19:46;2
3;Gallieni;13:38;1
10;Porte d'Auteuil;17:49;2
9;Mairie de Montreuil;7:54;4
8;La Motte-Picquet - Grenelle;20:35;4
14;Olympiades;12:57;2
2;Victor Hugo;11:27;4
5;Bobigny Pablo Picasso;10:08;1
12;Porte de Versailles;19:47;4
12;Mairie d'Aubervilliers;14:06;2
3;Porte de Champerret;18:21;4
4;Porte d'Orléans;6:09;5
12;Mairie d'Aubervilliers;15:47;2
9;Porte de Montreuil;15:41;3
3;Porte de Champerret;18:03;4
10;Gare d'Austerlitz;18:01;1
14;Gare de Lyon;13:52;4
12;Mairie d'Issy;17:36;3
3;Pont de Levallois - Bécon;18:18;3
12;Mairie d'Aubervilliers;15:50;2
8;Daumesnil;7:45;5
11;Mairie des Lilas;8:27;1
8;La Motte-Picquet - Grenelle;18:12;4
8;Daumesnil;13:06;5
8;Lourmel;16:23;1
7;Porte de la Villette;11:42;8
7;Villejuif - Louis Aragon;20:04;5
8;La Motte-Picquet - Grenelle;6:25;4
5;Bobigny Pablo Picasso;13:09;1
3;Gallieni;8:01;1
13;Châtillon-Montrouge;14:58;4
5;Bobigny Pablo Picasso;7:31;1
4;Bagneux - Lucie Aubrac;7:00;2
5;Bobigny-Pantin - Raymond Queneau;13:00;3
3;Gambetta;16:59;2
10;Porte d'Auteuil;16:30;2
2;Charles de Gaulle - Etoile;13:29;8
8;Lourmel;12:50;1
5;Église de Pantin;14:56;2
10;Porte d'Auteuil;18:55;2
8;Daumesnil;16:50;5
14;Bibliothèque François Mitterrand;14:42;5
9;Porte de Montreuil;20:17;3
1;Gare de Lyon;15:12;6
3;Gallieni;14:41;1
12;Porte de Versailles;15:31;4
10;Boulogne Pont de Saint-Cloud;19:20;3
3;Gallieni;8:54;1
11;Place des Fêtes;21:21;2
6;Nation;20:32;1
8;La Motte-Picquet - Grenelle;18:02;4
8;Daumesnil;7:43;5
8;Daumesnil;15:24;5
12;Mairie d'Issy;19:58;3
5;Église de Pantin;12:13;2
12;Mairie d'Issy;10:19;3
14;Olympiades;12:22;2
8;Lourmel;12:51;1
8;La Motte-Picquet - Grenelle;10:13;4
12;Mairie d'Issy;6:13;3
3;Gallieni;10:17;1
8;Lourmel;21:01;1
11;Mairie des Lilas;12:39;1
3;Gallieni;9:50;1
4;Porte d'Orléans;13:06;5
11;Porte des Lilas;18:34;5
9;Mairie de Montreuil;10:34;4
7;Porte de la Villette;9:16;10
12;Porte de Versailles;7:10;4
12;Porte de Versailles;15:55;4
14;Olympiades;11:43;2
10;Boulogne Pont de Saint-Cloud;14:31;3
14;Bercy;8:56;1
4;Porte d'Orléans;21:01;5
12;Mairie d'Issy;15:29;3
3;Gambetta;20:11;2
9;Porte de Montreuil;17:00;3
8;La Motte-Picquet - Grenelle;9:26;4
12;Porte de Versailles;21:15;4
8;Balard;8:01;2
5;Gare d'Austerlitz;9:41;6
12;Mairie d'Issy;17:06;3
5;Bobigny-Pantin - Raymond Queneau;6:55;3
5;Gare d'Austerlitz;16:27;6
6;Corvisart;10:39;4
10;Porte d'Auteuil;21:02;2
14;Châtelet;6:00;8
10;Boulogne Pont de Saint-Cloud;11:00;3
9;Porte de Montreuil;16:26;3
12;Mairie d'Issy;10:05;3
5;Église de Pantin;13:10;2
5;Bobigny-Pantin - Raymond Queneau;8:53;3
8;Lourmel;6:57;1
6;Nation;12:07;1
7;Porte de la Villette;16:39;10
10;Gare d'Austerlitz;19:06;1
4;Porte d'Orléans;16:45;5
5;Gare d'Austerlitz;19:51;6
8;La Motte-Picquet - Grenelle;7:17;4
12;Porte de Versailles;20:58;4
13;Châtillon-Montrouge;13:39;4
5;Bobigny Pablo Picasso;6:28;1
12;Mairie d'Aubervilliers;6:06;2
12;Mairie d'Aubervilliers;19:56;2
14;Bibliothèque François Mitterrand;13:50;5
8;Lourmel;20:11;1
2;Place de Clichy;14:39;3
12;Mairie d'Aubervilliers;20:06;2
8;Daumesnil;20:28;5
9;Mairie de Montreuil;14:54;4
2;Place de Clichy;13:58;3
8;Lourmel;11:05;1
5;Bobigny Pablo Picasso;12:28;1
10;Boulogne Pont de Saint-Cloud;7:39;3
12;Mairie d'Issy;9:51;3
2;Porte Dauphine;20:21;2
3;Gallieni;10:40;1
5;Église de Pantin;14:22;2
6;Daumesnil;19:43;2
9;Nation;19:50;8
11;Place des Fêtes;17:07;2
2;Avron;7:43;5
8;Balard;20:56;2
2;Porte Dauphine;20:32;2
8;Balard;19:24;2
7;Porte de la Villette;17:29;10
5;Bobigny-Pantin - Raymond Queneau;8:19;3
3;Gambetta;14:34;2
2;Jaurès;16:19;6
12;Mairie d'Aubervilliers;9:23;2
5;Bobigny Pablo Picasso;10:22;1
4;Porte d'Orléans;20:49;5
13;Carrefour Pleyel;12:35;5
9;Mairie de Montreuil;10:17;4
14;Châtelet;18:50;8
11;Mairie des Lilas;16:29;1
8;Pointe du Lac;13:18;3
14;Bibliothèque François Mitterrand;12:17;5
8;Daumesnil;14:00;5
10;Boulogne Pont de Saint-Cloud;17:20;3
12;Mairie d'Issy;10:41;3
13;Carrefour Pleyel;18:02;5
8;Pointe du Lac;14:03;3
9;Nation;7:08;8
2;Nation;17:57;1
4;Porte d'Orléans;17:02;5
5;Bobigny Pablo Picasso;16:11;1
12;Mairie d'Issy;17:17;3
2;Porte Dauphine;10:07;2
5;Bobigny Pablo Picasso;19:35;1
6;Bercy;6:30;6
8;Pointe du Lac;19:34;3
3;Porte de Champerret;15:43;4
14;Gare de Lyon;10:27;4
2;Porte Dauphine;21:36;2
8;Daumesnil;6:33;5
14;Bercy;15:45;1
8;Balard;8:29;2
5;Église de Pantin;10:18;2
5;Bobigny-Pantin - Raymond Queneau;12:02;3
2;Belleville;7:34;7
9;Mairie de Montreuil;16:39;4
14;Gare de Lyon;18:47;4
2;Charles de Gaulle - Etoile;17:16;8
3;Gambetta;15:55;2
2;Victor Hugo;21:06;4
12;Mairie d'Issy;21:04;3
11;Mairie des Lilas;10:38;1
8;Daumesnil;17:58;5
10;Porte d'Auteuil;11:28;2
2;Charles de Gaulle - Etoile;20:09;8
4;Porte d'Orléans;6:15;5
8;La Motte-Picquet - Grenelle;14:29;4
10;Gare d'Austerlitz;19:15;1
1;Porte Maillot;6:11;3
5;Église de Pantin;14:03;2
12;Mairie d'Aubervilliers;8:25;2
9;Mairie de Montreuil;21:28;4
11;Place des Fêtes;12:29;2
10;Boulogne Pont de Saint-Cloud;15:41;3
9;Mairie de Montreuil;9:16;4
5;Bobigny Pablo Picasso;13:30;1
5;Église de Pantin;20:11;2
11;Porte des Lilas;10:21;5
9;Mairie de Montreuil;19:21;4
3;Gallieni;21:49;1
9;Mairie de Montreuil;14:02;4
3;Gallieni;19:37;1
12;Mairie d'Issy;13:36;3
2;Avron;19:18;5
12;Mairie d'Issy;22:23;3
8;Pointe du Lac;11:49;3
9;Porte de Montreuil;20:00;3
6;Corvisart;21:57;4
2;Place de Clichy;6:20;3
2;Jaurès;17:28;6
8;Balard;8:41;2
5;Bobigny Pablo Picasso;17:26;1
12;Mairie d'Aubervilliers;14:54;2
8;Pointe du Lac;10:55;3
9;Mairie de Montreuil;20:40;4
4;Porte d'Orléans;9:09;5
10;Porte d'Auteuil;8:13;2
6;Corvisart;13:33;4
11;Place des Fêtes;14:34;2
12;Mairie d'Aubervilliers;10:00;2
8;Balard;18:52;2
12;Porte de Versailles;22:11;4
12;Mairie d'Issy;6:21;3
10;Porte d'Auteuil;14:57;2
8;La Motte-Picquet - Grenelle;18:16;4
9;Porte de Montreuil;21:18;7
12;Porte de Versailles;11:46;4
10;Porte d'Auteuil;7:14;2
4;Montparnasse Bienvenue;16:08;3
8;La Motte-Picquet - Grenelle;9:35;4
10;Gare d'Austerlitz;7:32;1
6;Corvisart;15:37;4
6;Bercy;20:45;6
8;Balard;14:35;2
2;Belleville;20:23;7
3;Gallieni;21:56;1
10;Porte d'Auteuil;14:24;2
8;La Motte-Picquet - Grenelle;16:21;4
5;Église de Pantin;6:40;2
12;Porte de Versailles;16:29;4
2;Porte Dauphine;6:16;2
12;Porte de Versailles;11:23;4
14;Olympiades;10:53;2
5;Campo-Formio;18:17;5
12;Mairie d'Issy;6:08;3
9;Mairie de Montreuil;12:32;4
4;Montparnasse Bienvenue;6:11;3
2;Porte Dauphine;16:02;2
7;Porte de la Villette;18:57;8
8;Daumesnil;10:17;5
5;Place d'Italie;13:16;4
10;Boulogne Pont de Saint-Cloud;7:46;3
9;Mairie de Montreuil;13:06;4
12;Mairie d'Aubervilliers;9:26;2
6;Corvisart;6:10;4
2;Victor Hugo;8:39;4
2;Porte Dauphine;16:36;2
2;Charles de Gaulle - Etoile;14:52;8
10;Gare d'Austerlitz;9:54;1
8;La Motte-Picquet - Grenelle;19:59;4
12;Porte de Versailles;22:17;4
8;Lourmel;19:35;1
5;Église de Pantin;20:51;2
2;Place de Clichy;20:40;3
9;Mairie de Montreuil;20:27;4
12;Porte de Versailles;11:10;4
1;Gare de Lyon;19:15;6
8;Lourmel;8:32;1
12;Porte de Versailles;15:32;4
9;Mairie de Montreuil;14:52;2
11;Place des Fêtes;6:11;2
4;Bagneux - Lucie Aubrac;20:10;2
8;Balard;8:51;2
12;Mairie d'Issy;10:57;3
14;Olympiades;15:54;2
9;Porte de Saint-Cloud;8:01;6
2;Porte Dauphine;7:02;2
2;Charles de Gaulle - Etoile;18:01;8
5;Bobigny-Pantin - Raymond Queneau;20:03;3
12;Porte de Versailles;12:57;4
12;Porte de Versailles;22:11;4
5;Campo-Formio;17:57;5
8;Balard;18:40;2
4;Porte d'Orléans;7:29;5
11;Porte des Lilas;12:15;5
8;Pointe du Lac;12:50;3
12;Porte de Versailles;13:39;4
14;Bibliothèque François Mitterrand;16:23;5
5;Place d'Italie;16:17;4
9;Nation;10:58;8
7;Porte de la Villette;9:33;10
12;Porte de Versailles;15:54;4
10;Boulogne Pont de Saint-Cloud;18:06;3
8;Balard;14:45;2
9;Mairie de Montreuil;11:51;4
12;Porte de Versailles;17:02;4
12;Mairie d'Issy;15:13;3
1;Gare de Lyon;9:48;6
12;Porte de Versailles;10:39;4
5;Bobigny-Pantin - Raymond Queneau;13:21;3
8;Pointe du Lac;14:52;3
5;Bobigny Pablo Picasso;10:22;1
10;Porte d'Auteuil;9:14;2
2;Avron;21:02;5
5;Église de Pantin;9:03;2
8;Balard;6:12;2
14;Gare de Lyon;9:49;4
8;Balard;8:45;2
3;Gallieni;16:58;1
5;Bobigny Pablo Picasso;15:08;1
2;Nation;15:51;1
10;Boulogne Pont de Saint-Cloud;7:25;3
3;Pont de Levallois - Bécon;7:18;3
9;Pont de Sèvres;19:05;5
14;Châtelet;6:25;8
2;Porte Dauphine;21:52;2
12;Mairie d'Aubervilliers;15:17;2
10;Boulogne Pont de Saint-Cloud;17:47;3
8;Daumesnil;10:24;5
9;Nation;14:13;8
11;Mairie des Lilas;22:04;1
5;Église de Pantin;7:01;2
7;Porte de la Villette;7:11;10
9;Mairie de Montreuil;18:47;4
11;Place des Fêtes;20:17;2
11;Porte des Lilas;6:20;5
4;Porte d'Orléans;21:01;5
3;Porte de Champerret;7:36;4
8;Balard;13:14;2
11;Mairie des Lilas;11:43;1
14;Châtelet;12:26;8
5;Église de Pantin;12:50;2
8;Pointe du Lac;13:24;3
8;Balard;8:56;2
12;Porte de Versailles;18:07;4
14;Châtelet;19:53;8
10;Boulogne Pont de Saint-Cloud;11:57;3
3;Gambetta;14:27;2
11;Place des Fêtes;22:32;2
2;Porte Dauphine;6:51;2
12;Mairie d'Aubervilliers;19:01;2
11;Place des Fêtes;7:53;2
12;Mairie d'Aubervilliers;11:09;2
10;Porte d'Auteuil;8:41;2
7;Porte de la Villette;20:09;10
12;Porte de Versailles;10:11;4
6;Daumesnil;15:06;2
4;Montparnasse Bienvenue;17:12;3
4;Bagneux - Lucie Aubrac;17:54;2
9;Pont de Sèvres;20:19;5
5;Gare d'Austerlitz;10:20;6
9;Mairie de Montreuil;20:09;4
8;Balard;20:54;2
3;Porte de Champerret;13:41;4
8;Daumesnil;11:46;5
2;Porte Dauphine;13:37;2
5;Bobigny-Pantin - Raymond Queneau;8:45;3
9;Porte de Montreuil;21:40;3
3;Gallieni;7:21;1
8;Daumesnil;20:06;5
2;Charles de Gaulle - Etoile;6:35;8
2;Porte Dauphine;7:02;2
7;Villejuif - Louis Aragon;21:05;5
8;La Motte-Picquet - Grenelle;17:42;4
7;La Courneuve - 8 Mai 1945;16:38;7
8;Balard;8:46;2
8;Lourmel;8:29;1
4;Montparnasse Bienvenue;15:59;3
10;Porte d'Auteuil;17:37;2
4;Montparnasse Bienvenue;11:42;3
11;Mairie des Lilas;7:12;1
11;Porte des Lilas;16:04;5
12;Mairie d'Aubervilliers;20:09;2
8;Daumesnil;11:58;5
12;Mairie d'Issy;21:33;3
4;Porte d'Orléans;15:10;5
6;Bercy;14:42;6
6;Corvisart;20:29;4
5;Église de Pantin;17:12;2
9;Mairie de Montreuil;18:09;4
12;Mairie d'Issy;13:23;3
12;Mairie d'Aubervilliers;9:11;2
8;Daumesnil;21:18;5
5;Église de Pantin;18:32;2
12;Porte de Versailles;21:09;4
4;Bagneux - Lucie Aubrac;14:16;2
12;Mairie d'Aubervilliers;19:33;2
8;Pointe du Lac;8:44;3
3;Gallieni;14:53;1
9;Mairie de Montreuil;11:04;2
6;Bercy;13:04;6
1;Hôtel de Ville;12:49;5
6;Bercy;6:21;6
8;Daumesnil;20:48;5
5;Église de Pantin;6:33;2
13;Châtillon-Montrouge;9:46;4
2;Porte Dauphine;21:06;2
12;Mairie d'Aubervilliers;19:26;2
12;Mairie d'Issy;14:51;3
12;Mairie d'Issy;8:27;3
14;Gare de Lyon;10:17;4
2;Jaurès;15:06;6
6;Bercy;21:35;6
3;Gambetta;8:10;2
3;Pont de Levallois - Bécon;21:39;3
5;Église de Pantin;12:05;2
5;Bobigny-Pantin - Raymond Queneau;17:56;3
12;Mairie d'Aubervilliers;21:21;2
12;Porte de Versailles;17:26;4
10;Boulogne Pont de Saint-Cloud;10:37;3
12;Mairie d'Aubervilliers;13:56;2
11;Porte des Lilas;11:34;5
2;Jaurès;10:50;6
14;Bercy;12:20;1
11;Mairie des Lilas;15:27;1
11;Mairie des Lilas;10:08;1
10;Boulogne Pont de Saint-Cloud;11:04;3
13;Carrefour Pleyel;7:07;5
13;Châtillon-Montrouge;6:23;4
4;Bagneux - Lucie Aubrac;6:29;2
8;La Motte-Picquet - Grenelle;15:35;4
4;Bagneux - Lucie Aubrac;18:23;2
8;Balard;9:57;2
1;Hôtel de Ville;13:53;5
13;Carrefour Pleyel;19:51;5
4;Porte d'Orléans;6:40;5
9;Mairie de Montreuil;13:43;4
2;Place de Clichy;21:35;3
5;Bobigny Pablo Picasso;15:19;1
11;Porte des Lilas;12:32;5
12;Porte de Versailles;20:43;4
3;Gallieni;16:23;1
4;Montparnasse Bienvenue;21:57;3
9;Nation;8:59;8
14;Gare de Lyon;22:12;4
7;Porte de la Villette;21:28;8
12;Mairie d'Issy;20:47;3
5;Église de Pantin;12:49;2
4;Porte d'Orléans;15:27;5
8;Lourmel;17:52;1
11;Porte des Lilas;17:29;5
5;Bobigny-Pantin - Raymond Queneau;10:54;3
12;Porte de Versailles;11:26;4
13;Carrefour Pleyel;10:04;5
11;Place des Fêtes;16:22;2
3;Gambetta;16:28;2
5;Bobigny-Pantin - Raymond Queneau;7:40;3
10;Porte d'Auteuil;9:46;2
2;Nation;17:26;1
9;Mairie de Montreuil;7:44;2
10;Porte d'Auteuil;12:51;2
14;Bibliothèque François Mitterrand;18:53;5
10;Boulogne Pont de Saint-Cloud;7:48;3
4;Montparnasse Bienvenue;8:36;3
8;Lourmel;10:56;1
12;Mairie d'Aubervilliers;19:00;2
11;Place des Fêtes;16:31;2
10;Boulogne Pont de Saint-Cloud;16:00;3
2;Place de Clichy;6:09;3
8;Lourmel;14:45;1
12;Porte de Versailles;11:08;4
4;Porte d'Orléans;6:19;5
12;Porte de Versailles;18:23;4
1;Gare de Lyon;19:59;6
12;Porte de Versailles;19:04;4
2;Place de Clichy;13:44;3
10;Porte d'Auteuil;12:32;2
9;Mairie de Montreuil;20:35;2
12;Mairie d'Issy;22:01;3
11;Mairie des Lilas;20:03;1
4;Montparnasse Bienvenue;18:39;3
14;Châtelet;22:12;8
6;Daumesnil;9:35;2
12;Porte de Versailles;10:35;4
12;Mairie d'Aubervilliers;9:03;2
12;Mairie d'Aubervilliers;20:08;2
11;Porte des Lilas;6:03;5
8;Lourmel;19:46;1
10;Porte d'Auteuil;8:53;2
2;Place de Clichy;13:27;3
2;Porte Dauphine;16:11;2
9;Mairie de Montreuil;14:48;2
10;Porte d'Auteuil;14:50;2
5;Bobigny Pablo Picasso;18:27;1
11;Place des Fêtes;12:23;2
11;Place des Fêtes;9:08;2
3;Pont de Levallois - Bécon;13:52;3
12;Porte de Versailles;15:13;4
7;Villejuif - Louis Aragon;15:58;5
14;Châtelet;8:19;8
4;Montparnasse Bienvenue;10:59;3
10;Porte d'Auteuil;21:30;2
2;Avron;18:08;5
12;Porte de Versailles;20:38;4
5;Église de Pantin;11:54;2
8;Balard;7:26;2
9;Havre-Caumartin;15:39;9
11;Porte des Lilas;12:22;5
3;Pont de Levallois - Bécon;10:04;3
14;Gare de Lyon;9:59;4
8;Lourmel;12:44;1
11;Mairie des Lilas;18:32;1
3;Gallieni;17:58;1
8;Balard;16:41;2
11;Porte des Lilas;15:53;5
1;Château de Vincennes;11:12;2
8;Lourmel;16:04;1
11;Place des Fêtes;20:06;2
9;Porte de Montreuil;15:34;3
9;Porte de Saint-Cloud;12:29;6
8;Daumesnil;6:55;5
2;Victor Hugo;14:17;4
2;Place de Clichy;22:26;3
12;Mairie d'Issy;9:04;3
10;Boulogne Pont de Saint-Cloud;10:28;3
9;Mairie de Montreuil;14:05;2
12;Porte de Versailles;7:04;4
2;Charles de Gaulle - Etoile;15:58;8
10;Boulogne Pont de Saint-Cloud;18:24;3
13;Châtillon-Montrouge;13:15;4
12;Porte de Versailles;13:08;4
4;Montparnasse Bienvenue;8:57;3
7;Porte de la Villette;12:17;8
4;Porte d'Orléans;21:51;5
11;Porte des Lilas;12:56;5
12;Mairie d'Issy;16:00;3
8;La Motte-Picquet - Grenelle;19:23;4
11;Porte des Lilas;20:34;5
12;Mairie d'Issy;19:56;3
10;Porte d'Auteuil;14:28;2
12;Mairie d'Issy;6:20;3
13;Châtillon-Montrouge;13:21;4
1;Porte Maillot;18:49;3
10;Porte d'Auteuil;13:32;2
10;Gare d'Austerlitz;6:15;1
7;Mairie d'Ivry;17:34;11
13;Châtillon-Montrouge;19:09;4
8;Balard;19:49;2
9;Porte de Montreuil;12:38;3
11;Place des Fêtes;8:09;2
2;Nation;12:59;1
8;Lourmel;14:55;1
12;Porte de Versailles;22:19;4
4;Montparnasse Bienvenue;17:54;3
8;Balard;7:03;2
6;Daumesnil;10:23;2
8;Balard;10:56;2
12;Porte de Versailles;13:50;4
10;Porte d'Auteuil;12:58;2
10;Boulogne Pont de Saint-Cloud;13:40;3
10;Porte d'Auteuil;9:15;4
8;Lourmel;7:13;1
14;Gare de Lyon;11:49;4
6;Daumesnil;11:16;2
8;Daumesnil;6:01;5
12;Porte de Versailles;12:25;4
13;Carrefour Pleyel;22:18;5
4;Montparnasse Bienvenue;22:37;3
12;Porte de Versailles;21:20;4
3;Gambetta;7:20;2
10;Porte d'Auteuil;17:29;2
2;Avron;11:46;5
5;Bobigny-Pantin - Raymond Queneau;9:14;3
6;Daumesnil;16:41;2
8;Lourmel;16:32;1
10;Porte d'Auteuil;17:16;2
10;Porte d'Auteuil;21:50;2
9;Mairie de Montreuil;16:12;2
8;Pointe du Lac;18:23;3
12;Mairie d'Aubervilliers;17:15;2
12;Porte de Versailles;11:34;4
14;Gare de Lyon;13:58;4
9;Mairie de Montreuil;11:49;4
10;Boulogne Pont de Saint-Cloud;12:18;3
4;Porte d'Orléans;12:39;5
7;Porte de la Villette;11:54;8
4;Montparnasse Bienvenue;6:10;3
11;Place des Fêtes;18:48;2
4;Montparnasse Bienvenue;11:30;3
9;Mairie de Montreuil;19:20;2
3;Gallieni;19:41;1
2;Porte Dauphine;15:19;2
10;Porte d'Auteuil;9:39;2
6;Corvisart;21:13;4
10;Boulogne Pont de Saint-Cloud;22:07;3
9;Mairie de Montreuil;7:45;2
4;Bagneux - Lucie Aubrac;15:29;2
9;Mairie de Montreuil;16:16;2
4;Bagneux - Lucie Aubrac;10:27;2
4;Montparnasse Bienvenue;10:25;3
14;Châtelet;19:25;8
10;Porte d'Auteuil;10:29;4
12;Porte de Versailles;10:11;4
8;Balard;16:18;2
6;Corvisart;6:15;4
4;Montparnasse Bienvenue;7:25;3
3;Gambetta;7:31;2
2;Place de Clichy;11:55;3
5;Bobigny-Pantin - Raymond Queneau;13:09;3
9;Mairie de Montreuil;19:05;4
8;La Motte-Picquet - Grenelle;20:26;4
9;Porte de Saint-Cloud;17:44;6
4;Bagneux - Lucie Aubrac;19:03;2
14;Gare de Lyon;13:19;4
2;Jaurès;13:27;6
8;Daumesnil;8:29;5
11;Place des Fêtes;12:56;2
9;Mairie de Montreuil;21:13;4
11;Porte des Lilas;6:28;5
6;Corvisart;16:39;4
11;Place des Fêtes;11:13;2
11;Place des Fêtes;16:43;2
5;Bobigny-Pantin - Raymond Queneau;18:18;3
8;Lourmel;8:45;1
5;Église de Pantin;18:43;2
11;Mairie des Lilas;17:57;1
11;Porte des Lilas;22:08;5
12;Porte de Versailles;16:50;4
10;Porte d'Auteuil;15:46;2
12;Porte de Versailles;13:32;4
11;Place des Fêtes;10:26;2
2;Porte Dauphine;6:30;2
8;Lourmel;17:11;1
8;Lourmel;9:15;1
5;Bobigny-Pantin - Raymond Queneau;20:35;3
7;Villejuif - Louis Aragon;19:05;6
10;Porte d'Auteuil;19:18;2
12;Mairie d'Aubervilliers;19:59;2
12;Mairie d'Aubervilliers;15:18;2
2;Charles de Gaulle - Etoile;20:46;8
9;Mairie de Montreuil;19:05;2
9;Mairie de Montreuil;21:47;4
4;Montparnasse Bienvenue;18:10;3
10;Porte d'Auteuil;6:22;2
3;Gallieni;22:07;1
7;Porte de la Villette;20:54;8
12;Porte de Versailles;16:17;4
5;Église de Pantin;10:52;2
12;Mairie d'Issy;16:07;3
4;Porte d'Orléans;13:43;5
3;Porte de Champerret;15:08;4
2;Porte Dauphine;22:08;2
2;Porte Dauphine;19:04;2
4;Montparnasse Bienvenue;19:52;3
8;Lourmel;8:16;1
9;Nation;14:34;8
10;Boulogne Pont de Saint-Cloud;6:14;3
3;Pont de Levallois - Bécon;6:27;3
6;Daumesnil;11:46;2
3;Gallieni;20:26;1
12;Mairie d'Issy;10:03;3
10;Boulogne Pont de Saint-Cloud;13:24;3
12;Mairie d'Issy;8:45;3
9;Mairie de Montreuil;20:40;2
12;Porte de Versailles;15:23;4
9;Nation;9:59;8
7;La Courneuve - 8 Mai 1945;15:33;4
8;Balard;16:35;2
